id,date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_lot,sqft_above,sqft_basement
5710500060,20150319T000000,688888,3,3.25,2580,1.5,0,1,4,9,1978,0,98027,47.5314,-122.054,2140,10270,9825,1760,820
203101370,20140630T000000,170000,2,1,1200,2,0,0,2,7,1976,0,98053,47.6337,-121.961,2150,24792,24792,1200,0
4039300140,20140625T000000,530000,5,2.25,2140,1,0,0,3,7,1962,0,98007,47.6071,-122.137,1680,8700,7910,1070,1070
3629920990,20140623T000000,905000,4,3.25,3440,2,0,0,3,11,2006,0,98029,47.5429,-121.995,3580,6478,7661,3440,0
6882510060,20140825T000000,365000,4,2.5,1800,1,0,0,5,7,1979,0,98118,47.5303,-122.28,1870,5365,5070,1080,720
2597150270,20150406T000000,312000,4,2.5,1790,1,0,0,4,7,1981,0,98031,47.4061,-122.188,1730,9120,10584,1290,500
4365200445,20140822T000000,400000,2,1.75,1250,1,0,0,3,7,1922,1968,98126,47.5242,-122.371,1250,7680,7680,1250,0
6145601819,20140912T000000,278750,2,2,800,1,0,0,4,6,1936,0,98133,47.7024,-122.346,1160,3844,5765,800,0
3447000030,20150401T000000,510000,3,2,1410,1,0,0,4,8,1965,0,98006,47.5718,-122.127,2690,12650,11995,1410,0
4442800162,20150414T000000,527700,2,2.25,1330,3,0,0,3,8,2009,0,98117,47.6904,-122.395,1320,1389,806,1330,0
1698900075,20150415T000000,740000,4,2.75,2890,1.5,0,0,4,9,1931,0,98109,47.6419,-122.351,2280,4000,4000,2190,700
9432750070,20140808T000000,512000,4,2.5,2550,2,0,0,3,9,1996,0,98059,47.4836,-122.136,2840,12560,17209,2550,0
3204850140,20141112T000000,362000,5,2.5,2880,2,0,0,3,8,2001,0,98030,47.3747,-122.185,1960,7200,8216,2880,0
1446401550,20150206T000000,225000,3,1,660,1,0,0,4,5,1940,0,98168,47.4842,-122.33,1320,6600,6600,660,0
3904901840,20140630T000000,491500,3,2.25,1470,2,0,0,3,7,1985,0,98029,47.5672,-122.018,1610,4322,4322,1470,0
3299200075,20150204T000000,429950,4,1.75,1700,1,0,0,3,8,1959,0,98133,47.7453,-122.351,2000,8006,10230,1320,380
2206500550,20141117T000000,375000,3,1,1040,1,0,0,4,7,1955,0,98006,47.5765,-122.155,1280,8880,9800,1040,0
2112700370,20140813T000000,199400,2,1,880,1,0,0,4,6,1916,0,98106,47.5331,-122.352,1430,4000,4000,880,0
4397010350,20150126T000000,364900,4,2.5,2490,2,0,2,3,9,1996,0,98042,47.3831,-122.147,2650,9454,9346,2490,0
4364700885,20140912T000000,324950,3,1.5,1210,1,0,0,3,7,1941,0,98126,47.5255,-122.374,980,7560,7560,1210,0
1498301672,20150330T000000,467000,5,2,2080,1,0,0,4,6,1909,0,98144,47.5858,-122.308,1940,6000,4000,1040,1040
3992700326,20140822T000000,380000,3,1,1380,1,0,0,4,7,1954,0,98125,47.7134,-122.288,1190,6075,5400,1380,0
5438000060,20141103T000000,250000,3,2.25,1620,1,0,0,3,7,1966,0,98055,47.4437,-122.194,1910,10568,10850,1620,0
9550200370,20140520T000000,700000,4,1,1680,1.5,0,0,3,7,1921,0,98103,47.6663,-122.332,1710,4021,4021,1680,0
3977630270,20141113T000000,206990,3,1,1330,1,0,0,5,6,1976,0,98092,47.3174,-122.127,1300,10360,9620,1330,0
475001000,20150406T000000,670000,3,1.75,1730,1,0,0,5,7,1928,0,98107,47.6662,-122.364,1640,5000,3400,970,760
3426059050,20140520T000000,315000,2,1,790,1,0,0,3,6,1955,1984,98052,47.6978,-122.164,1380,12196,6969,790,0
4137000070,20150410T000000,319950,3,2.5,2240,2,0,0,3,8,1985,0,98092,47.265,-122.22,2190,7506,7500,2240,0
2759500105,20140730T000000,419000,3,1.5,1500,1,0,0,4,7,1958,0,98177,47.7741,-122.38,1630,8270,8272,1500,0
4137010310,20140822T000000,205000,3,2,1800,1,0,0,3,8,1989,0,98092,47.2623,-122.217,2220,11406,11419,1800,0
5616000030,20141023T000000,335000,4,2.5,1980,2,0,0,3,7,2004,0,98038,47.3495,-122.04,1980,4878,4745,1980,0
9266700295,20141024T000000,397000,3,1.75,1340,1,0,0,3,7,1953,0,98103,47.694,-122.348,1550,5100,5100,1340,0
9828200187,20150429T000000,370000,2,1,750,1,0,0,3,7,1908,1995,98122,47.6175,-122.301,1630,2383,2020,750,0
6061400160,20140918T000000,330000,4,2.25,1790,1,0,0,4,7,1969,0,98059,47.5126,-122.149,1990,9648,9920,1170,620
4139420640,20141030T000000,1.79E+06,4,3.5,5490,1,0,4,3,12,1996,0,98006,47.5511,-122.114,4290,13822,14300,2910,2580
4022900197,20140808T000000,399000,3,2,1940,1,0,0,3,7,1978,0,98155,47.774,-122.283,1940,11250,16300,1140,800
3221069035,20140620T000000,400000,4,1.75,2670,2,0,4,3,8,1972,0,98092,47.2585,-122.061,2190,218610,189486,2670,0
2591730200,20140717T000000,249900,3,2,1220,1,0,0,3,7,1994,0,98038,47.3523,-122.059,1570,7000,6404,1220,0
9165100260,20140513T000000,717000,3,1.5,1310,1,0,0,3,7,1956,0,98117,47.6821,-122.392,1570,3880,3880,1090,220
5201810060,20140807T000000,319000,4,2.5,1930,2,0,0,3,8,1995,0,98031,47.4016,-122.166,2280,7959,8336,1930,0
5499200060,20150403T000000,635000,4,3,2100,2,0,0,3,8,1972,0,98115,47.6807,-122.291,1320,3800,3800,2100,0
1568100060,20140910T000000,355000,3,1,1180,1,0,0,4,7,1977,0,98155,47.7372,-122.294,1320,7573,7573,1180,0
4139910160,20150401T000000,1.60E+06,5,3.25,4320,2,0,0,3,12,1990,0,98006,47.5461,-122.122,4410,33210,32840,4320,0
6743700060,20140714T000000,585000,4,1.75,3140,1,0,0,3,7,1951,1983,98033,47.6941,-122.173,2240,7308,12519,2320,820
7258200060,20141229T000000,320000,3,2,2320,1,0,0,4,7,1960,0,98168,47.5141,-122.316,1380,7800,7800,1160,1160
5127000810,20140514T000000,305495,3,1.75,2110,2,0,0,4,7,1966,0,98059,47.4744,-122.154,1800,10200,10200,2110,0
2011400520,20140619T000000,240000,4,2,1790,1,0,1,4,7,1960,0,98198,47.3965,-122.321,2440,10664,14690,1670,120
1953400510,20140623T000000,199950,5,2.5,1740,1,0,0,4,7,1959,0,98198,47.3904,-122.299,1740,8750,8750,1740,0
2450500060,20140826T000000,1.62E+06,4,3.25,3820,2,0,0,3,10,2005,0,98004,47.5837,-122.194,2440,9195,8114,3820,0
2623039082,20150218T000000,770000,3,3.5,2050,2,1,4,4,9,1930,0,98166,47.4536,-122.376,2300,12200,21744,1750,300
3204400030,20140702T000000,255000,4,2.25,1680,2,0,0,3,8,2002,0,98092,47.3258,-122.186,1678,3590,3179,1680,0
2473370890,20140915T000000,289000,4,2.25,1930,1,0,0,4,8,1974,0,98058,47.4501,-122.128,1930,8400,8925,1930,0
3343901401,20140718T000000,494500,4,3,3760,2,0,0,3,8,2002,0,98056,47.5161,-122.191,1960,7225,8804,2470,1290
4376700030,20140604T000000,746000,3,2.25,2370,1,0,0,4,8,1973,0,98052,47.6366,-122.099,1960,9712,9619,1650,720
1072000400,20141023T000000,385000,4,3,2120,2,0,0,4,8,1978,0,98059,47.4745,-122.141,2180,11440,13000,2120,0
2193330030,20141118T000000,688100,4,2.5,2370,2,0,0,4,8,1987,0,98052,47.6915,-122.099,2110,9540,10513,2370,0
4083300070,20140512T000000,870300,4,2.5,2350,1.5,0,0,4,8,1910,0,98103,47.6605,-122.335,1750,3150,3150,1690,660
2241700075,20141022T000000,310000,3,1,1180,1.5,0,0,3,7,1956,0,98155,47.7416,-122.327,1180,7200,8474,1180,0
9250900111,20150312T000000,500000,3,2.5,2270,2,0,0,3,8,1999,0,98133,47.7733,-122.351,1770,7840,5654,2270,0
9412700160,20140814T000000,255000,3,2.25,1830,1,0,0,4,7,1977,0,98042,47.3925,-122.161,1960,7272,7770,1400,430
1118001360,20150218T000000,1.48E+06,3,2.75,3910,1,0,0,5,9,1949,0,98112,47.6324,-122.289,3480,7370,7080,1970,1940
4383500030,20140924T000000,154500,3,1,890,1,0,0,3,6,1957,0,98148,47.4388,-122.328,1590,9147,9465,890,0
2558630060,20140530T000000,425000,3,2.25,1820,1,0,0,3,7,1974,0,98034,47.7241,-122.168,1850,7384,8058,1260,560
1150000400,20140721T000000,700000,4,2.5,2440,2,0,0,4,10,1988,0,98029,47.561,-122.019,2490,8580,7491,2440,0
5244801275,20141121T000000,410500,2,1,1110,1,0,0,5,6,1916,0,98109,47.6436,-122.352,1590,4311,3943,740,370
1839920160,20140714T000000,432000,3,2,1870,1,0,0,4,7,1969,0,98034,47.7244,-122.179,1620,8000,7080,1210,660
9834200030,20150414T000000,530000,3,1.5,1240,1.5,0,0,3,8,1914,0,98144,47.5745,-122.291,1420,4080,4080,1240,0
3288200710,20140527T000000,465000,3,2,1560,1,0,0,5,7,1967,0,98034,47.7294,-122.186,1970,8625,8640,1560,0
3904980320,20140923T000000,498688,3,2.5,1910,2,0,0,3,8,1989,0,98029,47.5752,-122.009,1800,4928,5600,1910,0
2927600435,20150402T000000,573500,3,1,2200,1,0,0,4,9,1952,0,98166,47.4527,-122.372,1880,11250,21450,1600,600
1321740260,20141015T000000,349900,4,2.75,2530,2,0,0,4,8,1994,0,98023,47.289,-122.344,2490,13140,13474,2530,0
7809200055,20140618T000000,220000,3,1,1130,1,0,0,3,7,1958,0,98056,47.4965,-122.176,1460,12507,12519,1130,0
3298700671,20140731T000000,260000,2,1,820,1,0,0,4,6,1918,0,98106,47.52,-122.354,1000,4440,6771,820,0
1231000640,20140911T000000,290000,2,1,960,1,0,0,3,6,1918,0,98118,47.5554,-122.267,1210,4000,4000,960,0
1498303905,20150402T000000,615000,4,1.5,1980,1.5,0,0,4,8,1930,0,98144,47.584,-122.294,2250,4000,3240,1780,200
7491010060,20141022T000000,730000,4,3.5,3370,2,0,0,3,10,2001,0,98034,47.7196,-122.223,3080,7200,5638,2250,1120
8835800350,20150112T000000,1.95E+06,4,3.25,7420,2,0,3,3,12,2002,0,98045,47.4548,-121.764,5610,169549,167869,7420,0
8856960260,20140521T000000,332500,3,2.25,1800,2,0,0,3,7,1995,0,98038,47.3879,-122.032,1870,8555,10500,1800,0
1088810160,20141224T000000,650000,5,3.5,3990,2,0,0,3,9,1990,0,98011,47.741,-122.208,2750,9622,10120,2820,1170
3931900510,20140829T000000,1.40E+06,4,2.5,4070,3,0,0,4,8,2002,0,98115,47.6838,-122.327,2020,6760,7800,3390,680
9567800435,20150513T000000,465000,4,1.75,1640,1.5,0,0,4,7,1915,0,98011,47.7649,-122.205,1440,9405,7194,1480,160
2806000560,20140722T000000,690000,4,3.25,3730,2,0,0,3,10,1990,0,98029,47.5775,-122.019,3680,10667,11820,2460,1270
2473101360,20140711T000000,289900,3,1.75,1220,1,0,0,5,7,1966,0,98058,47.4492,-122.157,1640,7210,7004,1220,0
2288900140,20141218T000000,1.62E+06,3,3.5,3490,2,0,0,3,9,2009,0,98112,47.6385,-122.281,1880,4000,4000,2570,920
9320990140,20150422T000000,339950,3,2.5,1730,2,0,0,3,7,1999,0,98148,47.432,-122.329,1780,4343,4286,1730,0
8731982050,20150423T000000,367999,4,2.75,3430,1.5,0,0,4,8,1972,0,98023,47.3183,-122.382,2090,8000,8000,3430,0
705700240,20150218T000000,380000,4,2.5,2320,2,0,0,3,7,1994,0,98038,47.3828,-122.026,2010,7438,10079,2320,0
4335000030,20140625T000000,440000,3,1.75,2030,1,0,0,4,7,1953,0,98166,47.451,-122.365,1950,14400,17100,2030,0
2806300070,20140521T000000,975000,5,4,4850,2,0,0,3,10,1977,0,98005,47.6426,-122.158,3850,35325,36450,4850,0
5631501323,20140805T000000,309500,3,1.5,1340,1,0,0,3,7,1968,0,98028,47.741,-122.234,1540,15000,13560,1340,0
3738900105,20140723T000000,350000,3,1,1130,1,0,0,5,6,1948,0,98155,47.7359,-122.306,1180,8203,8201,1130,0
2781270400,20150316T000000,215000,2,2,1180,2,0,0,3,6,2005,0,98038,47.3487,-122.021,1310,3003,2521,1180,0
3336001360,20140826T000000,254000,2,1,910,1,0,0,3,6,1943,0,98118,47.5253,-122.266,1460,5800,6000,910,0
2464400435,20150420T000000,567000,3,1.75,1630,1.5,0,3,3,7,1908,0,98115,47.6851,-122.322,1800,4275,4275,1630,0
2025049114,20140529T000000,402000,2,1,710,2,0,0,4,7,1943,0,98102,47.6412,-122.329,1370,1173,1173,710,0
1523089012,20141120T000000,365000,4,1,1520,1,0,0,2,5,1948,0,98045,47.4742,-121.769,1740,84506,80150,1520,0
7305300695,20140502T000000,625000,4,2.5,2820,2,0,0,3,9,2014,0,98155,47.7538,-122.325,1300,8408,8408,2820,0
9269200340,20150423T000000,432000,4,1.75,1970,1.5,0,0,3,7,1942,0,98126,47.534,-122.373,1230,4920,5160,1970,0
1402100070,20140801T000000,335500,5,3,2240,1,0,0,4,8,1968,0,98058,47.4416,-122.149,2280,20000,19090,1700,540
2998300060,20140806T000000,672500,2,1.75,1860,1,0,2,5,8,1956,0,98116,47.5751,-122.407,2130,5940,5940,1020,840
8113101000,20140722T000000,336000,4,1,1780,1.5,0,0,5,6,1919,0,98118,47.5486,-122.278,1460,4310,4310,1780,0
1388600070,20141124T000000,294400,4,2.5,1788,2,0,0,4,7,1990,0,98002,47.2883,-122.218,1700,6600,10183,1788,0
8944600060,20150420T000000,541900,3,2.5,1880,2,0,0,3,8,1988,0,98007,47.6091,-122.147,1840,3815,3054,1880,0
8860310240,20141217T000000,505000,3,1.75,2300,1,0,0,4,8,1977,0,98052,47.6884,-122.128,2300,10140,11400,1520,780
8016250060,20140605T000000,255000,3,2.5,1610,2,0,0,3,7,1994,0,98030,47.3657,-122.173,1680,7414,6176,1610,0
2061800045,20150122T000000,435000,6,2.5,2270,1,0,0,3,7,1964,0,98011,47.7722,-122.204,2270,10640,11970,1470,800
2652500070,20140508T000000,636000,2,1.75,1230,1.5,0,0,5,7,1925,0,98119,47.6423,-122.361,1210,4500,3600,1230,0
3622069114,20140909T000000,655000,4,3.5,3420,2,0,0,3,9,2004,0,98010,47.3554,-121.986,3420,36590,33106,3420,0
4438000075,20150318T000000,280500,3,1.5,1670,1,0,0,3,7,1953,0,98148,47.4283,-122.323,1090,7753,6988,1370,300
2776600002,20150422T000000,520000,2,1,1120,1,0,0,3,7,1946,0,98117,47.6924,-122.372,1500,7529,6141,900,220
241900060,20140626T000000,354000,4,2.5,2580,2,0,0,3,8,2005,0,98031,47.4042,-122.205,2900,5476,5476,2580,0
5151800045,20140822T000000,810000,5,2.75,3847,1,0,2,5,9,1975,0,98003,47.3379,-122.322,2690,15344,17654,2299,1548
3221059036,20140502T000000,400000,4,2.5,3630,1.5,0,0,3,9,1979,0,98092,47.2617,-122.19,2830,80148,42884,2300,1330
7504020960,20150107T000000,879900,4,2.75,3580,1,0,0,3,10,1979,0,98074,47.6319,-122.05,2910,12428,12000,1840,1740
1924059319,20150320T000000,1.29E+06,5,4,4050,2,0,0,4,10,1980,0,98040,47.56,-122.225,3120,13555,11358,2780,1270
4067600160,20150402T000000,902500,3,3.5,3240,2,0,0,3,10,1992,0,98010,47.3388,-122.033,3180,23273,23522,2130,1110
9828700685,20150513T000000,900000,3,1.75,1540,1.5,0,0,3,7,1902,0,98122,47.6187,-122.295,1330,4800,8400,1540,0
4307330070,20140717T000000,419500,4,2.5,2550,2,0,2,3,7,2003,0,98056,47.4793,-122.18,2560,5715,7200,2550,0
6822100310,20141103T000000,685000,4,2,2340,1,0,0,5,8,1953,0,98199,47.6495,-122.401,1600,6000,6000,1270,1070
3295900520,20141107T000000,429950,4,2.5,2320,2,0,0,3,8,2004,0,98059,47.4798,-122.136,2330,4524,4524,2320,0
1773100310,20150423T000000,464950,4,2.5,1640,2,0,0,3,7,2011,0,98106,47.559,-122.365,1640,4800,6000,1640,0
9407000990,20141010T000000,239900,2,1,910,1,0,0,4,6,1983,0,98045,47.4463,-121.771,1410,9440,9000,910,0
1472800160,20150218T000000,406250,4,3.25,2550,2,0,0,3,8,1990,0,98019,47.7324,-121.963,2370,14001,11524,2550,0
7787110370,20141027T000000,447000,4,2.5,2660,2,0,0,3,8,1997,0,98045,47.4831,-121.781,2480,8095,8027,2660,0
3041700570,20140605T000000,466800,3,2.5,1480,2,0,0,3,7,1996,0,98033,47.6595,-122.186,1660,14250,14250,1480,0
3999200310,20140917T000000,674000,4,2.5,2810,1,0,0,5,7,1962,0,98008,47.5846,-122.12,1970,11560,11560,1740,1070
1931300955,20141126T000000,525000,1,1,830,1,0,0,3,7,1924,0,98103,47.6557,-122.348,1350,2512,3200,830,0
2591720160,20150501T000000,674950,3,2.75,3510,2,0,0,3,10,1990,0,98038,47.3735,-122.018,2970,37070,92347,3510,0
8691510310,20150429T000000,374900,3,2.5,2480,2,0,0,3,7,2004,0,98058,47.4389,-122.116,2230,5298,4950,2480,0
9831200520,20141006T000000,1.44E+06,4,3,3720,2.5,0,0,5,9,1905,0,98102,47.6282,-122.322,2610,5000,5000,2720,1000
8123710070,20141205T000000,559500,3,2.25,2150,2,0,0,3,8,1984,0,98052,47.7179,-122.113,2240,9266,9250,2150,0
7852170370,20140516T000000,522500,3,2.5,2370,2,0,0,3,9,2003,0,98065,47.5427,-121.863,2660,7752,7875,2370,0
3528000310,20150427T000000,1.13E+06,5,2.5,4310,2,0,0,3,10,1988,0,98053,47.6662,-122.056,3170,28559,28008,4310,0
6403500570,20140612T000000,498500,5,2.75,2990,2,0,0,3,8,1996,0,98059,47.4944,-122.162,2290,7678,7420,2990,0
6021501420,20140825T000000,571000,4,1,1350,1.5,0,0,3,8,1930,0,98117,47.6885,-122.386,1520,4000,4000,1350,0
723069128,20140514T000000,543000,2,2,2370,1.5,0,0,3,7,1992,0,98027,47.5007,-122.088,2370,157687,217800,1600,770
3329530030,20150304T000000,271920,3,2,1410,1,0,0,3,7,1985,0,98001,47.3315,-122.265,2090,9414,10248,1410,0
723049326,20141208T000000,104950,2,1,1170,1,0,0,2,6,1949,0,98146,47.497,-122.346,1820,8922,8254,1170,0
7215721070,20140929T000000,485500,4,2.5,1800,2,0,0,3,8,1999,0,98075,47.5998,-122.014,1800,4500,4500,1800,0
3179101580,20140528T000000,1.21E+06,4,2.75,3650,2,0,2,4,9,1951,2003,98115,47.6756,-122.275,3140,7894,6982,2530,1120
2025700270,20150122T000000,260250,3,1.75,1490,1,0,0,4,7,1993,0,98038,47.3473,-122.037,1490,7376,8357,1490,0
8691300260,20150413T000000,875909,4,2.5,3610,2,0,0,3,10,1996,0,98075,47.5868,-121.974,3000,10776,13292,3610,0
5112800060,20140606T000000,455000,4,1.75,2050,1,0,0,4,7,1959,0,98058,47.4492,-122.084,2270,47480,94525,1250,800
2112700240,20140520T000000,309000,3,1,1092,1.5,0,0,3,6,1918,0,98106,47.5321,-122.354,930,4000,7500,1092,0
8732190990,20140709T000000,229000,4,2.25,2010,1,0,0,3,8,1979,0,98023,47.3086,-122.396,1990,7688,7688,1170,840
537000416,20150429T000000,250000,3,2,1680,2,0,0,4,7,1953,0,98003,47.3255,-122.305,1250,15600,7900,1680,0
3761700251,20140528T000000,600000,4,2,2510,1,0,0,3,9,1960,0,98034,47.7219,-122.258,3180,11760,38141,2510,0
625100181,20140508T000000,535000,4,2.5,2280,2,0,0,3,8,2004,0,98077,47.7237,-122.076,2300,97574,65836,2280,0
7202261260,20141117T000000,571000,3,2.5,2510,2,0,0,3,7,2001,0,98053,47.6895,-122.041,2530,5186,5186,2510,0
7856410030,20140505T000000,1.03E+06,5,2.75,3190,1,0,3,3,9,1976,0,98006,47.5641,-122.16,3100,13100,16920,1690,1500
8128600060,20140624T000000,600000,4,3.25,4690,2,0,2,3,10,1995,0,98155,47.7718,-122.283,2910,13320,14930,3680,1010
1775800860,20150428T000000,469500,3,2.25,1850,1,0,0,4,7,1977,0,98072,47.7408,-122.101,1580,12616,12000,1300,550
3303980140,20150402T000000,1.15E+06,4,3,4160,2,0,0,3,11,2001,0,98059,47.5182,-122.149,3780,13148,13170,3040,1120
4206901200,20140825T000000,785000,4,1.5,2220,1.5,0,0,3,8,1925,0,98105,47.6564,-122.325,1984,4000,4000,1970,250
11500240,20150428T000000,872750,3,2.5,2870,2,0,0,3,10,1991,0,98052,47.6944,-122.102,2840,8472,13695,2870,0
6383500295,20140815T000000,900000,4,2.75,3950,1,0,3,3,10,1955,0,98117,47.6969,-122.384,3130,8608,10214,2050,1900
7849202220,20140717T000000,350000,2,1.75,1740,1.5,0,0,3,8,2002,0,98065,47.526,-121.828,1560,5400,6620,1740,0
2260300060,20150410T000000,2.58E+06,5,3,4780,1,0,0,4,10,1975,0,98039,47.6242,-122.239,4660,20440,20440,3660,1120
7701950060,20140729T000000,940000,4,2.5,3160,1,0,0,3,10,1980,0,98005,47.6418,-122.157,3900,36444,39960,3160,0
5153200486,20140715T000000,185000,5,1.75,1990,1,0,0,3,7,1955,0,98023,47.3325,-122.35,2240,20000,27810,1990,0
205000310,20140624T000000,850000,4,3.5,3920,2,0,0,3,10,1996,0,98053,47.6316,-121.988,2550,32647,37122,3920,0
920069053,20140917T000000,201000,3,1,960,1,0,0,4,7,1963,0,98022,47.238,-122.039,1930,51400,15273,960,0
6141100445,20150107T000000,499000,2,1.5,1540,2,0,0,3,7,1980,0,98133,47.7189,-122.353,1470,6552,6549,1540,0
8809200070,20150408T000000,315000,4,2.5,1970,2,0,0,3,7,2002,0,98059,47.515,-122.164,1840,5564,5190,1970,0
3905080310,20140806T000000,509950,3,2.5,1880,2,0,0,3,8,1993,0,98029,47.5666,-121.999,2060,4668,4668,1880,0
393000311,20150225T000000,286300,3,2.75,2000,1,0,0,3,8,1964,0,98178,47.5066,-122.259,2130,6510,6405,1260,740
3127200036,20140728T000000,590000,3,2.5,1990,2,0,0,4,8,1997,0,98034,47.705,-122.201,2450,10606,8325,1310,680
123039128,20140904T000000,325000,4,1,1400,1.5,0,0,4,6,1948,0,98106,47.5166,-122.361,1600,8432,9384,1400,0
2896310160,20140822T000000,625000,4,2.5,3190,2,0,0,3,9,1997,0,98010,47.3425,-122.03,2810,28619,27806,3190,0
5272200045,20141113T000000,378000,3,1.5,1000,1,0,0,3,7,1947,0,98125,47.7144,-122.319,1000,6947,6914,1000,0
9211500520,20140618T000000,239950,3,1.75,1670,1,0,0,3,7,1978,0,98023,47.2975,-122.38,1740,7000,6900,1170,500
3589500260,20141111T000000,550000,4,2,2100,1,0,0,5,7,1924,0,98105,47.6699,-122.317,1920,3900,4500,1060,1040
3330500335,20150422T000000,325000,2,1,1010,1,0,0,3,6,1903,0,98118,47.5532,-122.28,1560,6180,6180,1010,0
9445300045,20140609T000000,831000,4,2.5,2030,1.5,0,0,4,7,1926,0,98103,47.6547,-122.34,2000,3905,3905,1630,400
114100354,20141212T000000,249000,3,1,1090,1,0,0,4,6,1950,0,98028,47.7743,-122.26,1910,10296,10296,1090,0
1775920340,20150126T000000,484000,4,1.75,2440,1,0,0,3,7,1976,0,98072,47.7406,-122.11,1390,11600,16730,1390,1050
8946700140,20141121T000000,395000,4,3,2500,2,0,0,3,9,2002,0,98092,47.3325,-122.168,2700,7200,6278,2500,0
8651610240,20141119T000000,839900,4,2.5,3420,2,0,0,3,9,2002,0,98074,47.6388,-122.064,3080,8031,7462,3420,0
1237500105,20141113T000000,760000,4,2.5,2850,2,0,0,3,8,1998,0,98052,47.6759,-122.161,1720,11000,11000,2850,0
9151600106,20150512T000000,750000,4,1.5,2030,1.5,0,0,4,8,1927,0,98116,47.5855,-122.383,2610,5400,3300,1530,500
1118000340,20150408T000000,3.00E+06,5,3.75,4590,2,0,0,4,11,1927,0,98112,47.6389,-122.288,3870,8996,11265,3450,1140
7853230570,20140915T000000,440000,3,2.5,2230,2,0,0,3,7,2004,0,98065,47.5308,-121.847,2230,6088,5800,2230,0
4353700200,20141203T000000,501000,2,1.75,1810,1,0,0,3,8,1962,1980,98027,47.5695,-122.087,2090,7523,7523,1170,640
7228501805,20140924T000000,739000,6,4.5,4000,2,0,0,3,7,1978,0,98122,47.6146,-122.306,1380,6298,7500,4000,0
9541800075,20140908T000000,685650,3,1.75,1490,1,0,0,5,8,1958,0,98005,47.5919,-122.175,2070,16200,16200,1490,0
3425069083,20140625T000000,1.01E+06,4,4.5,4225,2,0,0,4,11,1985,0,98074,47.6118,-122.024,2870,14576,284011,4225,0
7613700270,20140916T000000,980000,4,1.75,2120,1.5,0,0,4,8,1929,0,98105,47.6601,-122.275,2300,4000,4000,1920,200
6882200140,20140930T000000,275000,3,1.5,1030,1,0,0,4,7,1968,0,98056,47.5069,-122.189,1330,7262,7184,1030,0
2473380400,20140519T000000,319950,4,1.75,2310,1,0,0,4,7,1976,0,98058,47.4569,-122.165,1790,8086,8045,1650,660
3579000370,20150320T000000,448500,3,2.25,1830,2,0,0,3,8,1985,0,98028,47.7466,-122.249,2100,8070,7943,1830,0
2623029078,20140603T000000,437000,5,2,2120,1.5,0,0,3,7,1913,0,98070,47.4558,-122.507,2120,157123,137565,2120,0
3124049196,20141107T000000,330000,4,1.5,2500,1,0,0,4,7,1966,0,98106,47.5212,-122.339,1640,9490,9448,1250,1250
3374500240,20141217T000000,365000,3,2.5,2470,2,0,0,4,8,1990,0,98031,47.4096,-122.17,2400,7700,7700,2470,0
8911000445,20141112T000000,329000,2,1,940,1,0,0,4,6,1916,0,98133,47.7067,-122.354,1290,7375,7700,940,0
1066100260,20140620T000000,681500,5,2.75,3260,1,0,0,3,8,1964,0,98008,47.6169,-122.104,2860,11700,11700,1630,1630
7205850030,20140509T000000,566000,3,2.25,1660,1,0,0,4,8,1980,0,98052,47.6889,-122.128,2100,10125,10140,1370,290
1330910370,20141020T000000,897500,4,3,4370,2,0,0,3,10,1984,0,98053,47.6573,-122.034,2430,35096,217882,4370,0
11520370,20141229T000000,738000,3,2.5,2620,2,0,0,3,9,1995,0,98052,47.6972,-122.116,2620,9067,9112,2620,0
3327000070,20150420T000000,185000,3,1.75,1500,1,0,0,3,7,1968,0,98092,47.3141,-122.192,1490,7800,7800,1500,0
2594200350,20150304T000000,445000,2,1,910,1,0,1,4,7,1936,0,98136,47.5145,-122.39,1700,7200,7200,830,80
2724049185,20150325T000000,175000,3,1.75,1430,1,0,0,2,6,1957,0,98118,47.5388,-122.275,1550,5646,4920,1430,0
3123800125,20141121T000000,315000,2,1,900,1,0,0,3,6,1941,0,98136,47.5148,-122.386,1500,8556,8556,760,140
3298200320,20140624T000000,445000,4,1.75,1250,1,0,0,5,6,1959,0,98008,47.62,-122.12,990,7600,7400,1250,0
2068000270,20140805T000000,1.40E+06,5,3,3850,1,0,0,4,9,1964,0,98004,47.6425,-122.218,3010,15001,14990,2290,1560
7732500700,20141126T000000,832500,4,2.5,3450,2,0,0,3,10,1987,0,98052,47.7302,-122.106,3110,35894,35100,3450,0
7851990240,20140717T000000,771150,4,3.5,3950,2,0,0,3,10,2001,0,98065,47.5414,-121.869,3920,11086,12320,3950,0
3423049269,20140513T000000,225000,4,1.5,1950,1.5,0,0,3,6,1939,0,98188,47.4364,-122.282,1950,9178,12559,1950,0
7852150200,20140923T000000,389950,3,2.5,1700,2,0,0,3,7,2003,0,98065,47.5333,-121.87,1700,4444,6396,1700,0
7853230270,20140804T000000,435000,3,2.5,2370,2,0,0,3,7,2004,0,98065,47.5288,-121.846,2690,6152,6082,2370,0
1965200075,20150316T000000,845000,3,1.75,1600,2,0,0,3,7,1929,0,98102,47.6447,-122.327,1660,1750,2538,1600,0
1959700445,20140725T000000,1.30E+06,4,1.75,4060,2,0,0,5,9,1924,0,98102,47.6437,-122.321,3320,5500,5500,2660,1400
